team1,team2,toss_winner_01,toss_decision_01,venue,city,team_1_lighting_effectiveness,team_2_lighting_effectiveness,series_name,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team1_top4_avg_runs,team2_top4_avg_runs,team1_top4_eco,team2_top4_eco,team1_top4_bats_strike,team2_top4_bats_strike,team1_top2_wck,team2_top2_wck,team1_avg_top4_ag,team2_avg_top4_ag,team1_eco_bot4_ag,team2_eco_bot4_ag,team1_eco_top4_ag,team2_eco_top4_ag,team1_bot4_eco,team2_bot4_eco,team1_avg_top4_ve,team2_avg_top4_ve,team1_eco_top4_ve,team2_eco_top4_ve,team1_eco_bot4_ve,team2_eco_bot4_ve,team1_avg_top4_in,team2_avg_top4_in,team1_eco_top4_in,team2_eco_top4_in,team1_eco_bot4_in,team2_eco_bot4_in,match_winner_id
75,15,0,0,117,74,0.4,0.5333333333333333,35,0.7894736842105263,1.0,161.73333333333332,33.33,164.46666666666667,27.125,33.87896825396825,8.635951388888888,8.151626623376623,124.21777777777777,132.3724503968254,1.0125,1.1931818181818183,21.25,35.25,10.00625,9.3325,7.07375,7.35375,12.70517361111111,11.650744047619048,31.691666666666666,38.229166666666664,8.318708333333333,7.796875,10.83,10.0,28.410416666666666,34.572916666666664,8.831934523809524,8.414047619047619,10.611205357142858,12.095892857142857,1
75,64,0,1,58,28,0.5333333333333333,0.6428571428571429,35,1.3333333333333333,1.975609756097561,177.86666666666667,0.0,159.10714285714286,27.125,24.663690476190474,8.850534722222221,6.337833333333334,124.21777777777777,132.07175,1.0125,1.8777777777777778,23.0,19.6875,8.285416666666666,8.569375,7.39625,6.889166666666667,11.536423611111111,10.538809523809524,28.0,23.5,5.625,8.0,9.25,10.5625,28.0,15.075,5.625,6.99375,9.25,9.160625,0
58,113,0,0,9,74,0.6666666666666666,0.21428571428571427,35,1.7142857142857142,1.4878048780487805,148.86666666666667,100.0,183.625,26.57844551282051,24.738005050505052,7.204656432748538,8.494011140819964,123.82406530448718,116.09635101010102,1.187062937062937,1.251336898395722,27.375,27.4375,10.679375,10.48,8.858333333333334,8.38375,11.1651638986014,10.176651260504203,36.625,36.375,9.598333333333333,8.34375,13.083333333333332,10.38625,25.232352941176472,26.15625,7.417237394957983,8.64450611888112,13.227916666666667,10.883916666666668,1
64,81,0,1,111,83,0.5,0.6666666666666666,79,0.9090909090909092,2.9047619047619047,157.0,33.33,146.82142857142858,22.7922035480859,26.50187908496732,8.033686479128857,7.848864061800269,116.83115476190476,138.10314733115467,1.4945553539019962,1.5151515151515151,24.979166666666668,26.5,9.172916666666666,7.261041666666667,7.78125,6.27125,9.689011904761905,9.473590972222222,32.0,25.11111111111111,6.6375,8.3395625,7.3875,9.320625,25.311363636363637,28.22222222222222,7.821676968864468,7.1659375,8.855907738095237,8.028214285714286,0
141,81,0,0,24,81,0.75,0.4444444444444444,79,0.6666666666666666,1.0,157.6,100.0,172.6818181818182,28.08013833992095,26.155452035886817,8.446810344827586,8.595920164884134,123.00729432523998,114.32504572118702,1.3713942307692308,1.240530303030303,38.625,19.0,9.71875,10.30375,7.21875,7.19875,10.348720012626263,11.5086875,40.75,26.738888888888887,7.0,8.217380952380953,9.625,10.57526388888889,28.23717948717949,24.678571428571427,8.09806277056277,7.796666666666667,10.512451923076924,12.22107142857143,0
103,64,0,1,13,69,0.5333333333333333,0.6666666666666666,35,1.125,1.4878048780487805,184.53333333333333,100.0,146.45,28.5226482976483,31.77619047619048,8.116174603174603,6.610888888888889,123.27918164268165,109.55828571428572,1.5357142857142856,1.85,21.375,26.125,6.93375,8.5625,4.43375,6.375,8.87432738095238,10.538809523809524,25.0,27.854166666666668,4.25,5.855416666666667,5.805,7.943125,32.125,24.25,7.813166666666667,7.0875,8.912666666666667,9.160625,0
122,2,0,0,47,32,0.8,0.3333333333333333,11,1.4444444444444444,4.809523809523809,157.8,75.0,151.5,36.88165708812261,24.109278846153845,7.2201445868945875,7.939121428571429,126.64119923371648,120.76331250000001,1.752234993614304,1.0912698412698414,66.25,16.875,9.617916666666666,11.145833333333334,7.979166666666666,8.802083333333334,8.41514367816092,9.292584325396826,49.375,27.75,7.03125,9.3125,7.9375,11.75,37.145833333333336,23.40625,6.912596590909091,8.399166666666666,8.933805555555557,9.488035714285713,0
5,9,0,0,99,104,0.0,0.7,6,0.4666666666666667,0.3442622950819672,152.6,50.0,162.4090909090909,21.978383190883193,18.373684792219276,6.7538420060331825,6.703074242424242,108.54228262108262,110.7122356321839,1.3608597285067874,1.25,23.208333333333332,27.666666666666668,8.92125,6.871666666666666,5.610833333333333,5.45875,9.575,8.499133333333333,20.75,17.0,5.9375,5.9175,8.2125,7.48,21.805555555555557,19.859722222222224,7.387152777777778,7.3668055555555565,9.860833333333334,9.000972222222224,1
36,41,0,0,107,101,0.5555555555555556,0.6,79,1.0666666666666669,1.0,186.2,25.0,146.2,25.746329365079365,27.667868895810074,8.723726812993117,7.17439498252026,113.19232242063492,115.5737749342161,1.416988416988417,1.8464285714285715,36.5,37.5,10.26125,9.802083333333334,9.5875,7.680416666666667,9.510787337662338,9.971702586206897,45.0,37.06944444444444,10.7725,6.708354166666667,12.055,9.159340277777778,28.65527364792071,28.648161764705883,8.796954334365324,7.308190476190477,9.48763888888889,10.40145238095238,1
102,127,0,1,37,76,0.0,0.75,70,0.3333333333333333,0.0123456790123456,0.0,0.0,132.0,9.25,21.319444444444443,7.74125,5.684948717948718,54.24583333333334,115.99944444444445,0.8333333333333333,1.65,9.25,25.25,9.522499999999999,4.5525,7.74125,2.38125,9.522499999999999,6.272833333333334,11.125,19.549107142857142,7.8774999999999995,4.9435625,9.65875,6.449895833333334,11.125,22.128517316017316,7.8774999999999995,5.553714285714285,9.65875,6.5395,1
23,14,0,1,124,26,0.5714285714285714,0.6,12,0.6153846153846154,1.4878048780487805,163.3846153846154,0.0,157.16666666666666,25.53988095238095,33.535714285714285,8.205491071428572,8.353958333333333,107.90944642857143,121.8052380952381,1.5,1.3125,25.425,36.53333333333333,10.0825,8.525,7.5525,6.61875,9.223431372549019,9.297172619047618,28.041666666666668,31.4375,8.120000000000001,6.661875,9.245833333333334,7.828125,24.947916666666668,29.833333333333332,7.793541666666666,6.572916666666667,8.766104166666667,8.479166666666666,1
93,135,0,1,68,5,0.0,0.5,67,1.4,1.4878048780487805,165.73333333333332,0.0,0.0,24.09375,19.62797619047619,8.286454831932772,6.958523550724638,111.3688005952381,107.64943452380952,1.0919117647058822,1.6666666666666665,19.833333333333336,27.833333333333336,11.625,7.850833333333334,9.844166666666666,6.552083333333334,10.928044117647058,7.7175,7.5,17.0,12.125,3.775,12.125,3.775,16.375,27.25,9.052083333333334,6.521041666666668,12.333333333333334,7.4229166666666675,1
26,18,0,1,82,33,0.3333333333333333,0.5454545454545454,36,1.125,3.857142857142857,148.6,80.0,137.8,33.88392857142857,19.95,6.49992803030303,8.099791666666667,114.61049107142857,84.85025,1.55,1.7333333333333334,43.5,24.875,9.07375,8.083333333333334,5.51,8.083333333333334,8.474625,9.754999999999999,32.708333333333336,17.0125,6.289607142857143,7.900833333333333,8.32875,9.938333333333333,35.708333333333336,24.3125,5.39875,7.28125,8.072083333333332,7.28125,0
35,87,0,1,73,70,0.6666666666666666,0.4,43,1.15,1.0,169.73333333333332,50.0,149.06666666666666,27.486319522868435,26.05248917748918,8.306997015081693,7.386417114695341,124.34391264645681,123.72577380952382,1.5681818181818183,1.4305555555555554,34.125,33.645833333333336,10.023125,8.96,6.937083333333334,7.733750000000001,10.114166666666666,9.057668067226892,46.25,21.0,6.015,9.125,10.015,10.6875,32.55,28.975694444444443,7.06725,7.007555555555555,10.697666666666667,9.4655,0
84,139,0,1,45,66,0.6666666666666666,0.375,79,0.8666666666666667,0.7530864197530864,179.4,0.0,169.8,27.635265700483092,27.010401002506264,8.387013636363637,8.613841594827587,128.793648852657,115.88616353383459,1.2363636363636363,1.3072916666666665,38.0,19.875,8.75375,10.375,6.90625,7.15625,9.911954545454545,10.386636679292929,38.0,37.75416666666667,5.3125,8.7223125,7.16,10.112,32.970454545454544,35.404761904761905,7.125958333333333,7.979826388888888,9.614169372294372,10.769826388888887,0
12,139,0,0,31,11,0.5,0.7272727272727273,79,0.6,1.0,172.0,50.0,148.96666666666667,26.32215578539108,35.06040100250627,7.9970625,8.371966594827587,124.24950148809523,132.43562781954887,1.2678571428571428,1.4166666666666665,33.33333333333333,32.666666666666664,9.573333333333332,10.6875,7.652916666666666,9.631666666666666,10.277455357142857,10.386636679292929,28.985714285714288,35.5,7.6883928571428575,10.125,9.515729166666667,12.289583333333333,35.224404761904765,26.153846153846153,8.528412698412698,8.270681818181817,12.63376388888889,10.523576923076924,0
1,19,0,0,33,6,1.0,1.0,67,0.75,0.7530864197530864,150.66666666666666,0.0,108.5,20.192166167166167,21.501748981500032,7.484791666666666,7.683016009852216,106.0506272893773,113.46203879019271,1.3916666666666666,1.3392857142857144,28.5,22.125,8.413625,8.380625,7.783,6.850833333333333,8.591985294117647,8.912130336617405,26.166666666666664,38.25,7.3462499999999995,7.23,9.241666666666667,9.105,29.044642857142858,24.52824675324675,7.958777777777778,7.186895833333334,8.887986111111111,8.888645833333333,1
63,20,0,1,82,33,0.625,0.16666666666666666,36,0.4545454545454545,1.975609756097561,150.85714285714286,66.67,129.93333333333334,23.419642857142858,21.020833333333332,5.794654761904762,7.04905303030303,134.81380952380954,81.16583333333332,2.3333333333333335,1.75,27.75,17.375,8.29125,9.8125,5.02,7.52,8.683499999999999,8.92625,23.125,31.5,5.329583333333334,5.127857142857143,7.715833333333333,8.075357142857143,25.34166666666667,23.958333333333336,6.263249999999999,6.53125,9.18,8.649166666666666,0
79,55,0,0,90,37,0.0,0.0,12,0.6,1.0,0.0,0.0,112.8846153846154,28.2125,26.594940476190477,7.267946428571428,8.3753125,120.037,122.99493750000002,1.5892857142857144,1.4375,35.75,38.5,10.6875,9.5625,8.8125,8.25,9.26875,9.0746875,25.0,30.395833333333332,7.404791666666666,9.405625,9.76375,9.556875,28.2125,28.99642857142857,7.359375,8.573125,9.26875,9.391410714285714,1
38,23,0,0,92,56,0.5714285714285714,0.625,58,0.125,0.6721311475409836,168.66666666666666,0.0,127.9,11.908333333333333,29.713141025641026,7.82625,5.04125,117.96099999999998,112.2828685897436,0.6666666666666667,1.0,12.0,31.5,7.333333333333333,5.855,7.333333333333333,5.855,7.82625,8.993166666666667,12.0,31.791666666666668,7.333333333333333,6.33375,7.333333333333333,9.91625,12.0,29.479166666666668,7.333333333333333,6.38375,7.333333333333333,7.757916666666667,1
51,4,0,0,26,40,0.8,0.4,28,2.571428571428572,1.0,173.26666666666668,100.0,145.13333333333333,30.88381430584919,21.978383190883193,6.608193121693121,6.7538420060331825,122.73876947674418,108.54228262108262,1.2232142857142856,1.3608597285067874,52.5,26.0,9.4375,11.645,3.375,8.7075,10.832675264550264,8.36,28.25,26.0,5.5625,8.7075,9.942499999999999,11.645,31.02724358974359,21.805555555555557,6.744250000000001,7.387152777777778,10.698197368421054,8.800416666666667,0
77,99,0,0,71,59,0.5,0.2,52,1.7777777777777777,1.975609756097561,171.07692307692307,50.0,169.46666666666667,33.898579545454545,24.235714285714288,7.495095238095238,8.381735294117647,124.76882081228956,93.73601190476191,1.6238095238095238,1.0882352941176472,43.145833333333336,27.1875,9.35125,9.920833333333334,7.102083333333334,8.156666666666666,8.499375,9.605555555555556,32.5,29.75,7.279166666666667,7.97585119047619,9.660416666666666,8.88172619047619,39.515151515151516,27.604166666666664,7.62225,8.066011904761904,9.660937500000001,9.125714285714285,0
123,2,0,1,0,1,0.4666666666666667,0.3333333333333333,11,0.75,0.5061728395061729,164.4,40.0,155.96666666666667,21.795555555555556,26.61978260869565,7.50955069124424,8.132682936507937,104.66495424836602,117.33337228260869,1.3928571428571428,1.3630952380952381,21.4375,29.3125,9.157291666666666,8.41625,7.0875,7.41625,8.835985704110705,9.198759325396825,30.25,32.94166666666666,6.39375,8.605,9.9375,10.021666666666667,23.520238095238096,28.05684523809524,7.6899404761904755,8.251044642857142,9.10067857142857,9.478294642857144,1
66,134,0,1,88,22,0.2857142857142857,0.3076923076923077,69,1.5,1.0,149.53333333333333,0.0,151.1,22.660416666666666,29.88301282051282,8.107986111111112,7.316666666666666,119.74755208333333,138.6193717948718,1.3666666666666667,1.5,21.0,26.75,10.0,6.825,5.8,5.625,10.250522727272728,10.581666666666667,21.0,23.791666666666668,5.8,7.2,10.0,9.7875,22.854166666666664,31.791666666666664,7.029999999999999,6.1104166666666675,11.65,8.752083333333333,1
90,86,0,1,93,107,0.4,0.0,46,3.6,1.975609756097561,163.6,0.0,0.0,27.29207251082251,19.13621794871795,7.950869495647722,6.313166666666667,129.80316964285714,77.02032051282052,1.363888888888889,1.4500000000000002,27.75,26.25,8.51,8.3125,5.895,5.625,9.9685,8.3875,27.75,26.25,5.895,5.625,8.51,8.3125,28.89236111111111,20.694444444444443,6.507555555555555,6.143035714285714,10.477791666666665,8.0259375,0
1,16,0,0,34,6,0.18181818181818182,0.5555555555555556,67,0.6428571428571429,0.3442622950819672,153.4,66.67,133.22222222222223,21.207900432900434,29.481060606060606,8.556151960784312,7.0221826625387,109.8162391774892,127.69202651515151,1.2111111111111112,1.6823529411764706,34.25,29.0,15.75,11.1775,8.125,8.38625,10.361454248366012,11.450454545454546,27.083333333333336,25.25,9.017083333333332,7.7725,12.572916666666666,11.0425,24.161309523809525,29.080952380952382,9.277152777777777,7.15125,11.169375,12.010625000000001,1
99,28,0,0,71,59,0.6,0.5714285714285714,21,1.2352941176470589,0.3442622950819672,161.33333333333334,33.33,172.86666666666667,30.102206160241874,28.767204670329672,7.236160714285715,7.823247015081693,111.00949298469388,128.15848008241758,1.2899159663865547,1.425,32.78125,32.83571428571429,8.83139880952381,9.437083333333334,8.83139880952381,7.920610119047619,8.254154411764706,8.751517857142858,39.3125,36.770833333333336,8.541666666666666,7.958125,8.541666666666666,10.422291666666666,28.75595238095238,29.369261294261293,7.655119047619048,7.325059974747474,8.365357142857142,8.248631944444444,1
94,112,0,0,97,46,0.0,0.0,57,0.8571428571428571,1.0,0.0,0.0,140.26666666666668,20.90833333333333,31.28125,5.992123015873016,6.7406250000000005,92.24652777777777,137.7625625,1.5388888888888888,1.5625,26.0,37.125,9.40625,9.3,7.90625,7.25375,9.287416666666667,10.082479166666666,40.5,31.1125,7.5625,6.60275,9.375,10.743666666666666,21.004166666666666,30.24285714285714,6.143973214285714,6.63125,10.438,9.980023809523809,0
131,83,0,0,64,60,0.7272727272727273,0.7,75,1.0,0.5061728395061729,152.4,66.67,146.5,20.107857142857142,27.385146103896105,6.850543831168831,5.907986111111111,110.80666428571428,109.07519886363636,1.4147727272727273,1.4583333333333335,23.875,31.691666666666666,8.288541666666667,12.189375,7.534375,6.3075,7.471700487012987,8.39491341991342,22.982142857142858,35.541666666666664,6.812857142857142,5.7716666666666665,8.435416666666667,9.7225,20.658133533133533,28.63392857142857,7.448882575757576,6.212666666666666,8.104507575757577,8.981875,1
75,38,0,0,117,74,0.4666666666666667,0.5833333333333334,35,1.1875,1.0,171.66666666666666,100.0,171.7,27.125,30.382305194805195,8.635951388888888,7.9003125,124.21777777777777,121.353654491342,1.0125,1.6174242424242424,40.5,32.0,10.5625,11.3125,9.4375,9.5,10.933229166666667,8.688397727272728,33.291666666666664,35.333333333333336,8.751,8.52125,9.375833333333333,9.770833333333334,28.410416666666666,32.21190476190476,8.831934523809524,8.301375,9.428184523809524,9.383968253968254,0
51,46,0,0,63,41,0.5833333333333334,0.3333333333333333,25,3.0,1.0,179.93333333333334,100.0,160.33333333333334,31.25,20.255128205128205,8.026574675324675,6.956742216117217,144.59168055555557,108.54858974358974,1.7,1.4432234432234434,44.125,30.416666666666664,8.875,8.604166666666668,6.8125,8.604166666666668,9.8109375,8.577746036169948,39.5,31.5,6.8125,8.375,8.75,8.375,36.583333333333336,18.830091783216783,8.30875,7.624236111111111,9.266447368421053,9.145486111111111,0
25,1,0,0,46,31,0.375,0.0,67,0.9166666666666666,1.0,162.6,100.0,157.83333333333334,29.811272791023843,22.424519108342636,7.683016009852216,7.484791666666666,128.95586079480103,105.76939425770308,1.4266917293233083,1.4027777777777777,28.75,26.5,8.130625,10.966125,6.532708333333334,7.025,8.86971366995074,9.335318627450981,27.775,33.75,7.692,6.2175,9.7575,10.5825,27.211580086580085,27.01686507936508,7.186895833333334,7.571,9.967500000000001,9.730486111111112,0
121,60,0,1,73,70,0.7692307692307693,0.6153846153846154,79,0.7777777777777778,0.7530864197530864,192.0,0.0,151.2,30.11073975044563,28.527056277056275,7.492627392344498,7.563454301075269,127.10585628342247,135.55652777777777,1.5319693094629157,1.1145161290322583,39.5,34.0,9.7075,10.3125,7.0600000000000005,8.75,9.127386475417167,9.434517543859648,39.5,32.84077380952381,7.0600000000000005,7.834419642857143,9.7075,8.544910714285715,45.5625,29.991666666666667,7.688750000000001,8.500744047619047,9.434791666666666,10.403541666666666,0
84,60,0,1,40,67,0.6428571428571429,0.5,79,1.7142857142857142,1.4878048780487805,164.53333333333333,50.0,154.66666666666666,24.005555555555556,23.683870214752567,7.594630728466935,8.346186479128857,125.05522453703705,111.54290476190477,1.6524064171122994,1.5842105263157895,26.625,23.604166666666668,8.458541666666667,9.697916666666666,6.479166666666667,6.795833333333333,8.495270320855616,11.829089285714286,30.125,24.045238095238094,5.625,8.185039682539683,8.48,10.436875,25.480555555555554,25.311363636363637,7.356354166666667,7.119310897435897,8.918630952380951,9.598854166666666,0
36,118,0,0,21,27,0.6,0.7272727272727273,79,0.5294117647058824,1.0,155.53333333333333,0.0,137.55555555555554,23.704662698412697,32.1280303030303,8.031316098707403,8.196657738095238,106.80930158730158,128.70835700757576,1.416988416988417,1.5208333333333335,36.1875,40.0625,10.735625,11.219791666666666,8.013541666666667,8.568541666666667,9.480757575757575,10.021459686147185,29.14375,46.375,7.7365,8.876249999999999,11.32139393939394,13.335,25.533816158042164,31.349358974358974,8.130843223254214,8.299366515837104,10.369826388888889,9.591625874125874,0
122,121,0,1,103,103,0.8,0.3333333333333333,11,1.3,4.809523809523809,164.33333333333334,80.0,149.39285714285714,36.88165708812261,17.566190476190474,7.2201445868945875,8.619200416518964,126.64119923371648,98.73650980392156,1.752234993614304,1.3653846153846154,57.791666666666664,16.0,7.576666666666667,10.604166666666668,4.815416666666667,9.780833333333334,8.41514367816092,9.300006868131868,43.95238095238095,14.625,6.255818452380952,9.4375,8.814226190476191,10.25,35.645833333333336,17.636904761904763,7.1080773809523805,9.312285714285714,9.070803571428572,11.028178571428572,0
94,95,0,1,6,84,0.0,0.6666666666666666,57,0.6190476190476191,1.4901960784313726,140.75,0.0,122.75,22.408333333333335,24.75297619047619,5.992123015873016,7.484449404761905,95.00999999999999,120.00766369047619,1.5388888888888888,1.4910714285714286,27.75,28.333333333333332,8.91,10.159166666666668,5.626666666666667,7.770833333333333,9.287416666666667,8.743404761904761,32.5,26.583333333333332,7.2925,6.291666666666667,8.61,8.256666666666666,31.25,22.5,5.45875,6.765416666666667,8.563749999999999,8.54,1
84,25,0,0,83,29,0.5714285714285714,0.25,79,1.4285714285714286,21.0,151.4,100.0,158.42307692307693,26.50187908496732,24.111595630808154,8.23211690270936,7.988203125,138.10314733115467,125.41672878249727,1.1059113300492611,1.8125,22.708333333333336,20.333333333333332,9.107083333333334,10.062916666666666,7.837083333333333,8.999583333333334,10.50236875,11.494092261904761,19.75,23.583333333333332,7.8325,7.2098611111111115,9.625,8.296444444444445,21.71666666666667,29.625,8.763784722222223,7.722604166666667,13.1015625,8.675595238095237,0
26,8,0,0,82,33,0.4,0.3333333333333333,36,1.5555555555555556,1.9803921568627447,146.66666666666666,0.0,137.16666666666666,30.5625,24.74107142857143,7.463196428571428,6.761354166666667,114.82739583333333,109.28958928571429,1.0714285714285714,1.8333333333333335,30.375,24.875,7.0725,8.09375,7.0725,7.03125,7.463196428571428,7.7321875,32.958333333333336,23.535714285714285,6.6844166666666665,6.914952380952381,6.6844166666666665,7.888910714285714,28.75,27.833333333333332,6.829,6.826666666666666,6.829,7.66,0
119,104,0,0,90,37,0.375,0.75,12,1.0,0.6039603960396039,159.64285714285714,0.0,149.6,24.729166666666668,27.90625,7.8067738095238095,7.51359126984127,107.70352272727273,130.83395833333333,1.75,1.7222222222222223,30.791666666666664,31.666666666666664,11.08375,9.25,7.03125,7.326666666666666,9.485223214285714,13.10388888888889,24.052083333333332,29.941666666666666,8.204333333333333,7.792916666666667,10.054333333333332,8.944166666666668,24.46875,28.560714285714287,8.091309523809525,7.529910714285714,9.812666666666665,13.093125,0
135,60,0,1,40,67,0.3333333333333333,0.3333333333333333,79,1.5,0.5121951219512195,175.0,50.0,159.6818181818182,23.101305683563748,22.7922035480859,8.336568181818182,8.033686479128857,115.77566417050691,116.83115476190476,1.3771929824561404,1.4945553539019962,23.083333333333336,25.208333333333336,10.0725,6.822916666666667,8.0475,5.625,9.954552631578947,9.689011904761905,20.875,23.711904761904762,7.76,7.7775396825396825,10.0725,11.329642857142858,25.590476190476192,25.311363636363637,8.3,7.821676968864468,10.312678571428572,8.855907738095237,1
56,91,0,0,109,57,0.5,1.0,57,0.6,0.3399009900990098,125.33333333333331,0.0,164.5,26.436507936507937,20.90833333333333,5.445833333333333,5.992123015873016,98.46587301587302,113.40577777777779,1.8333333333333335,1.5388888888888888,31.25,26.125,9.4475,10.942499999999999,8.46875,6.71375,8.160357142857142,9.5095,34.833333333333336,21.0,6.2675,5.854166666666666,8.038333333333334,10.18,27.69642857142857,21.004166666666666,4.596875,6.143973214285714,8.325142857142858,10.056125,0
